EncuestaHogar_id,DEPARTAMENTO,Estrato,IdTamanoHogar,TamanoHogar,Personas,PersonasMenor4,PersonasDesde4,Autos,Motos,Otros,Vehiculos,EspaciosEstacionamiento,AutoECH,MotoECH,ZonaIMM,Ponderacion
7441,1,3,4,5 o mas Personas,5,0,5,0,1,0,1,0,2,1,Centro,769.2226806344
7442,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,292.0063571266
7443,1,1,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,56.1349133603
7444,1,4,3,3 o 4 Personas,4,2,2,1,0,0,1,1,1,2,Centro,603.2345461264
7445,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,444.7005928896
7446,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,491.421728068
7447,1,4,3,3 o 4 Personas,3,0,3,2,0,0,2,1,1,2,Centro,499.7483342149
7449,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,229.3301397651
7741,3,5,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,,1482.7348139862
7450,1,4,1,1 Persona,1,0,1,0,0,0,0,0,1,2,Centro,340.9371212153
7696,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,258.4514273543
7708,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,484.3053079479
7709,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,460.0242212778
7712,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,447.739773535
7713,3,5,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,,460.0242212778
7714,1,1,3,3 o 4 Personas,4,1,3,1,1,0,2,1,1,1,Oeste,497.7375241415
7715,1,3,2,2 Personas,2,0,2,1,0,0,1,0,2,1,Centro,258.4514273543
7718,3,9,2,2 Personas,2,0,2,0,0,1,1,1,1,2,,293.4220614602
7723,1,3,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,196.5686912272
7725,3,5,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,1,,569.5537977725
7732,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,Oeste,302.7351540558
7733,3,5,4,5 o mas Personas,5,1,4,1,0,0,1,1,1,1,,250.6030671526
7734,1,4,4,5 o mas Personas,6,0,6,0,0,0,0,0,2,2,Centro,134.5282127486
7736,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Oeste,425.8988309923
7739,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,416.0466427701
7740,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,170.2885241564
7742,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,1,2,2,Este,425.721310391
7746,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,253.4793379471
7747,3,5,2,2 Personas,2,0,2,0,0,0,0,1,2,2,,498.8175044824
7748,3,9,3,3 o 4 Personas,3,0,3,0,1,0,1,3,2,2,,208.513595451
7757,1,2,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Este,540.9815081889
7124,1,3,3,3 o 4 Personas,4,0,4,0,1,1,2,0,1,2,Centro,701.232852941
7126,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,197.447063243
7127,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Centro,757.9100707742
7132,1,4,4,5 o mas Personas,6,0,6,4,0,0,4,2,1,2,Centro,282.5092467721
7133,1,3,1,1 Persona,1,0,1,0,0,0,0,0,1,2,Centro,750.3309178007
7134,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,197.447063243
7135,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,191.5761554099
7158,1,1,3,3 o 4 Personas,4,0,4,0,0,0,0,1,2,2,Este,288.8655274036
7159,1,2,4,5 o mas Personas,5,0,5,0,0,0,0,1,1,2,Oeste,751.3647408456
7160,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,385.8570605571
7161,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,381.7235032079
7221,1,3,2,2 Personas,2,0,2,1,0,0,1,0,1,2,Centro,222.0498178678
7224,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,254.9914667866
7225,1,3,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Centro,251.5902485722
7226,3,5,3,3 o 4 Personas,3,0,3,1,0,0,1,0,1,2,,327.6642214231
7228,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,740.9926826978
7232,1,1,4,5 o mas Personas,6,1,5,1,0,0,1,1,1,2,Oeste,196.8119105561
7233,1,1,3,3 o 4 Personas,4,1,3,0,1,0,1,1,2,1,Este,586.6192248811
7234,1,3,3,3 o 4 Personas,4,0,4,1,0,1,2,1,1,2,Centro,279.5764969242
7235,1,2,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Oeste,273.2856569219
7236,1,4,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Centro,124.5161660091
7237,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,2,2,2,Centro,123.3829678
7238,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,521.2839886276
7239,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Este,131.864242621
7356,1,2,4,5 o mas Personas,5,0,5,1,0,0,1,0,1,2,Este,728.5961123351
7291,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,318.565269228
7357,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,492.8208986738
7358,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,516.4494455166
7359,1,1,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Oeste,279.6241334315
7437,1,2,2,2 Personas,2,0,2,0,0,0,0,2,2,1,Este,121.4602919653
7438,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,210.1518546897
7588,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,127.8628582097
7589,3,5,3,3 o 4 Personas,4,1,3,0,2,0,2,0,2,1,,722.8952048651
7590,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,457.302275346
7592,1,4,4,5 o mas Personas,5,2,3,1,0,0,1,1,1,2,Centro,487.3092945469
7593,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,234.7903811881
7607,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,314.6265678899
7610,16,5,3,3 o 4 Personas,3,0,3,0,2,0,2,2,2,1,,729.3449248365
7645,3,5,3,3 o 4 Personas,3,0,3,0,1,0,1,2,2,2,,834.0543818042
7648,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,484.3053079479
7650,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,234.7903811881
7651,3,5,1,1 Persona,1,0,1,0,0,0,0,2,2,2,,1059.6507973663
7652,1,2,3,3 o 4 Personas,3,0,3,2,0,0,2,2,1,2,Oeste,157.1802660268
7653,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,1,,380.5788075048
7654,3,9,4,5 o mas Personas,6,0,6,1,1,0,2,2,1,1,,296.1164743878
7655,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,626.8356829491
7656,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,345.4723098399
7663,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,392.5524637158
7673,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,116.2332739075
7758,1,3,2,2 Personas,2,0,2,2,0,0,2,2,1,1,Este,200.2088521759
7759,1,3,1,1 Persona,1,0,1,1,0,0,1,4,1,2,Este,239.7507074629
7760,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,152.8867598434
7761,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,2,2,2,Este,1044.7705376898
7762,1,2,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,1487.8885765745
7764,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,932.3638623559
7765,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,1156.3976714829
7766,1,3,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Este,974.3487288036
7147,3,5,2,2 Personas,2,0,2,0,0,0,0,1,2,2,,440.1330921903
7148,1,3,3,3 o 4 Personas,3,0,3,2,0,0,2,1,1,2,Oeste,351.6414582299
7150,1,1,3,3 o 4 Personas,3,1,2,1,0,0,1,1,1,2,Este,208.1304184134
7289,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,230.776866037
7290,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,318.565269228
7292,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,208.9466219524
7482,1,1,3,3 o 4 Personas,3,0,3,2,0,0,2,0,2,2,Este,378.4189425697
7531,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,1,Este,720.1816327765
7533,1,3,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Este,453.2000381072
7534,1,3,2,2 Personas,2,0,2,1,0,0,1,2,1,2,Este,131.0457941515
7535,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,131.0457941515
7536,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,216.5457345069
7537,1,3,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,Este,148.05956136
7538,1,3,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Este,106.5558699835
7539,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Este,359.2691794898
7540,16,5,1,1 Persona,1,0,1,0,1,0,1,3,2,1,,826.3217841161
7541,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,152.8867598434
7560,1,1,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,240.1326849304
7561,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Este,359.2691794898
7562,1,1,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,331.4800774399
7563,1,1,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,240.1326849304
7635,1,3,4,5 o mas Personas,5,0,5,0,0,1,1,0,1,2,Centro,307.6890722538
7636,3,5,3,3 o 4 Personas,3,0,3,0,1,0,1,0,2,2,,248.2304707751
7638,1,1,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Oeste,201.1501062079
7639,1,2,1,1 Persona,1,0,1,1,0,0,1,0,1,2,Centro,709.6140690246
7640,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,305.7735196868
7641,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,218.3024408458
7643,3,5,4,5 o mas Personas,7,0,7,0,1,0,1,2,1,2,,329.0183048753
7658,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,201.0781820421
7665,1,1,3,3 o 4 Personas,4,0,4,0,1,0,1,3,2,1,Oeste,219.2415284909
7666,3,5,2,2 Personas,2,0,2,0,0,0,0,1,2,2,,410.7908860443
7667,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,756.8378851395
7676,3,5,1,1 Persona,1,0,1,0,1,0,1,2,2,1,,194.0205685319
7682,3,5,2,2 Personas,2,0,2,0,0,0,0,2,2,2,,733.5551536505
7691,1,1,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Oeste,414.781270118
7697,3,5,1,1 Persona,1,0,1,0,0,0,0,2,2,2,,559.6747169188
7698,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,142.3041897247
7716,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,849.2721570774
7717,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,657.1774589683
7719,1,1,3,3 o 4 Personas,4,0,4,2,0,0,2,4,1,2,Oeste,159.9870613312
7726,1,1,4,5 o mas Personas,8,0,8,1,1,0,2,5,1,1,Oeste,143.1359349499
7738,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,567.6284138546
7743,1,3,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Centro,160.4127441368
7744,1,1,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Oeste,959.9223679873
7745,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,151.3675770279
7767,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,932.3638623559
7768,1,2,1,1 Persona,1,0,1,0,0,0,0,0,1,2,Este,392.5524637158
7769,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,1146.6506988255
7770,1,2,3,3 o 4 Personas,3,1,2,0,0,0,0,0,1,2,Este,696.0840352615
7771,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,468.0433221226
7772,1,3,3,3 o 4 Personas,4,2,2,0,0,0,0,0,2,2,Este,494.9878961937
7773,1,2,2,2 Personas,2,0,2,0,1,0,1,1,2,1,Este,303.6507299132
7774,1,1,3,3 o 4 Personas,4,0,4,0,1,0,1,1,2,2,Este,106.6580408875
7775,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Este,226.4725752206
7776,1,2,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Este,131.864242621
7777,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,1,Este,624.3912552401
7778,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Este,510.8655724692
7779,3,5,3,3 o 4 Personas,4,2,2,0,0,0,0,2,2,2,,2135.8267416469
7780,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,75.6837885139
7781,1,1,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,106.0326141251
7782,1,1,4,5 o mas Personas,6,0,6,0,0,0,0,2,2,2,Oeste,71.5679674749
7129,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,155.6452075114
7130,1,3,3,3 o 4 Personas,4,0,4,0,0,0,0,0,1,2,Oeste,238.3275055747
7131,1,3,2,2 Personas,2,0,2,1,0,0,1,0,2,2,Centro,167.447403638
7183,1,1,3,3 o 4 Personas,3,0,3,1,0,0,1,0,2,2,Este,113.5256827709
7194,1,2,2,2 Personas,2,0,2,1,1,0,2,1,1,1,Oeste,910.9521897395
7552,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,238.5733817815
7200,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,422.2586700437
7204,1,3,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Oeste,256.4075602115
7205,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,261.7016424772
7206,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,420.3037093795
7207,1,2,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,449.0864743623
7208,1,3,3,3 o 4 Personas,4,1,3,1,1,0,2,0,1,1,Centro,284.1597181852
7256,16,48,2,2 Personas,2,0,2,0,1,0,1,0,2,1,,987.7034499607
7258,1,2,4,5 o mas Personas,7,0,7,0,0,0,0,0,2,2,Oeste,554.398560766
7259,3,5,2,2 Personas,2,0,2,0,1,0,1,2,2,1,,195.6147076401
7260,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,3,1,1,,624.3185860199
7261,1,1,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,Este,359.4979954413
7262,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,126.2661024292
7263,1,4,3,3 o 4 Personas,4,0,4,3,0,0,3,3,1,2,Centro,523.3188583917
7264,3,5,3,3 o 4 Personas,4,0,4,0,1,0,1,1,2,2,,744.801120164
7265,1,1,4,5 o mas Personas,10,0,10,0,0,0,0,1,2,2,Este,304.1638617685
7267,1,2,3,3 o 4 Personas,4,0,4,1,1,0,2,1,2,2,Este,1125.9177639181
7268,3,5,3,3 o 4 Personas,3,0,3,0,2,0,2,0,2,1,,208.513595451
7269,1,3,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,Oeste,213.8638108533
7270,1,1,4,5 o mas Personas,5,0,5,0,0,0,0,0,2,2,Este,925.6523037734
7271,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,212.5555109392
7272,3,5,3,3 o 4 Personas,3,0,3,1,1,0,2,1,1,2,,297.8765649301
7276,1,3,4,5 o mas Personas,5,1,4,0,1,0,1,0,2,1,Oeste,347.5746927311
7280,3,9,2,2 Personas,2,0,2,0,0,0,0,0,2,2,,88.0266184381
7282,1,3,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Oeste,242.9107268358
7286,3,5,1,1 Persona,1,0,1,0,1,0,1,1,1,2,,783.5446036863
7287,3,5,3,3 o 4 Personas,4,0,4,1,0,1,2,2,1,2,,569.5537977725
7288,1,1,4,5 o mas Personas,5,0,5,1,0,0,1,1,1,2,Oeste,433.8995173938
7543,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,442.8420942872
7544,3,5,4,5 o mas Personas,6,0,6,0,0,0,0,3,2,2,,715.6148131038
7547,16,49,4,5 o mas Personas,7,0,7,1,1,0,2,4,2,2,,1342.484185629
7548,1,3,3,3 o 4 Personas,3,0,3,2,0,0,2,0,1,2,Este,2017.3115235293
7550,1,2,3,3 o 4 Personas,3,0,3,0,2,0,2,1,2,2,Oeste,538.9037692347
7551,1,3,3,3 o 4 Personas,4,0,4,1,1,0,2,2,1,1,Este,164.9959653979
7783,3,5,4,5 o mas Personas,6,0,6,0,0,0,0,0,2,1,,2336.0299646148
7784,1,1,4,5 o mas Personas,5,0,5,1,0,0,1,3,1,2,Oeste,245.8763931898
7785,1,1,2,2 Personas,2,0,2,0,0,0,0,2,2,2,Oeste,1225.6122750342
7786,1,4,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,142.3041897247
7787,3,5,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,1,,394.306475381
7788,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,284.1489866227
7789,1,3,4,5 o mas Personas,5,0,5,1,0,0,1,0,1,2,Centro,666.6596565498
7790,1,1,4,5 o mas Personas,5,0,5,0,0,0,0,1,2,2,Oeste,404.9728829008
7791,1,1,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,Oeste,214.4374007895
7793,1,3,2,2 Personas,2,0,2,0,0,0,0,0,1,2,Centro,349.4554510706
7795,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,564.7697529698
7797,1,1,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Oeste,331.8250160944
7798,1,1,4,5 o mas Personas,6,0,6,1,0,0,1,1,1,1,Oeste,966.1675609117
7799,1,4,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Centro,169.8061377497
7801,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,353.1910130651
7802,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,338.5349682247
7803,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,311.2337611098
7804,1,1,3,3 o 4 Personas,4,0,4,0,1,0,1,1,2,1,Oeste,331.8250160944
7805,1,1,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,74.8465511471
7806,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,349.4554510706
7807,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Oeste,116.8721421568
7808,1,1,2,2 Personas,2,0,2,0,1,0,1,1,2,1,Oeste,106.0326141251
7809,1,4,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,969.4472924993
7810,1,3,2,2 Personas,2,0,2,0,1,0,1,1,2,1,Oeste,251.171105457
7811,1,2,4,5 o mas Personas,6,1,5,0,0,0,0,0,2,2,Oeste,1247.3967617234
7812,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,603.8165965733
7813,1,1,2,2 Personas,2,0,2,1,0,0,1,1,1,2,Oeste,218.3024408458
7814,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,334.0158029045
7815,1,1,4,5 o mas Personas,8,2,6,0,0,0,0,2,2,2,Este,125.2439430811
7816,1,4,3,3 o 4 Personas,4,0,4,2,0,1,3,3,1,2,Centro,139.207972183
7184,1,3,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,Centro,993.2328907897
7185,1,4,4,5 o mas Personas,6,0,6,2,0,0,2,1,1,2,Centro,298.652632302
7187,1,3,3,3 o 4 Personas,3,0,3,1,0,0,1,0,1,2,Centro,567.5616518798
7188,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,0,2,2,Centro,240.6191162052
7189,1,2,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Centro,226.4725752206
7190,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Este,511.1453953538
7191,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,766.7180930308
7192,1,3,3,3 o 4 Personas,3,1,2,1,0,0,1,0,2,2,Oeste,193.2999828866
7193,3,5,4,5 o mas Personas,5,0,5,1,1,0,2,2,2,2,,955.4241935193
7293,1,1,4,5 o mas Personas,6,0,6,0,0,0,0,0,2,2,Oeste,483.0837804558
7294,3,5,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,,327.6642214231
7295,1,4,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,213.3461730701
7297,1,2,4,5 o mas Personas,6,1,5,1,1,0,2,1,1,1,Este,733.7628010138
7298,1,1,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,141.9071034637
7313,1,1,3,3 o 4 Personas,4,1,3,0,0,0,0,0,2,2,Este,397.00492997
7314,1,2,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Este,760.7552458906
7333,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,763.4470064159
7334,1,3,3,3 o 4 Personas,3,0,3,0,1,0,1,1,2,1,Oeste,172.7361549199
7335,1,3,1,1 Persona,1,0,1,0,0,0,0,0,2,2,Oeste,195.3524283031
7336,1,2,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Oeste,273.2856569219
7338,1,1,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,Oeste,171.8379547632
7339,1,2,3,3 o 4 Personas,4,0,4,1,1,0,2,3,2,1,Oeste,256.9662163897
7340,1,1,3,3 o 4 Personas,3,1,2,0,0,0,0,0,2,2,Oeste,435.1817839552
7341,1,3,1,1 Persona,1,0,1,0,0,0,0,0,1,2,Oeste,124.3151816475
7342,16,48,4,5 o mas Personas,5,1,4,0,1,0,1,2,2,1,,468.4126592437
7343,1,1,3,3 o 4 Personas,3,0,3,0,1,0,1,1,2,1,Oeste,141.9071034637
7344,3,5,3,3 o 4 Personas,3,0,3,1,0,0,1,1,1,2,,327.6642214231
7346,3,9,2,2 Personas,2,0,2,0,1,0,1,0,2,1,,293.4220614602
7347,3,9,1,1 Persona,1,0,1,0,0,0,0,1,2,2,,111.9349433838
7348,3,9,1,1 Persona,1,0,1,0,1,1,2,2,1,1,,0
7349,3,5,1,1 Persona,1,0,1,1,0,1,2,2,1,1,,134.3219320605
7350,1,2,3,3 o 4 Personas,3,0,3,0,1,0,1,1,2,2,Este,479.0255726531
7351,1,2,2,2 Personas,2,0,2,0,0,0,0,1,2,2,Este,404.8676398842
7353,1,3,3,3 o 4 Personas,4,1,3,1,0,0,1,1,1,2,Este,405.6150816031
7354,1,1,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Oeste,232.466547815
7355,1,4,3,3 o 4 Personas,4,0,4,4,0,0,4,3,1,2,Centro,355.7537066899
7362,3,5,4,5 o mas Personas,6,0,6,0,0,1,1,1,1,2,,246.7637286565
7363,1,3,3,3 o 4 Personas,4,0,4,1,0,0,1,0,1,2,Este,160.4127441368
7364,1,4,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Centro,125.5525371673
7365,1,3,1,1 Persona,1,0,1,0,0,0,0,1,2,2,Centro,251.5902485722
7366,1,4,1,1 Persona,1,0,1,1,0,0,1,1,1,2,Centro,93.3871245068
7367,1,2,3,3 o 4 Personas,3,0,3,0,0,0,0,0,2,2,Oeste,254.482335472
7368,1,3,2,2 Personas,2,0,2,1,0,0,1,0,2,2,Centro,349.4554510706
7369,1,4,3,3 o 4 Personas,4,0,4,2,0,0,2,1,1,2,Centro,536.2084854457
7370,3,5,4,5 o mas Personas,6,0,6,0,1,0,1,1,2,1,,616.9093216412
7371,3,5,2,2 Personas,2,0,2,0,0,0,0,2,2,2,,146.7110307301
7381,3,5,4,5 o mas Personas,7,0,7,0,0,0,0,0,2,2,,592.2329487756
7382,1,4,3,3 o 4 Personas,3,1,2,2,0,0,2,3,1,2,Centro,236.334187609
7384,3,5,3,3 o 4 Personas,4,0,4,0,0,0,0,0,2,2,,438.1183059789
7385,1,4,3,3 o 4 Personas,3,1,2,1,0,0,1,1,1,2,Centro,576.064582297
7386,1,4,3,3 o 4 Personas,4,0,4,1,0,0,1,1,1,2,Centro,502.6954551053
7389,1,3,2,2 Personas,2,0,2,0,0,0,0,0,2,2,Centro,222.0498178678
7393,3,5,3,3 o 4 Personas,3,1,2,0,0,1,1,1,2,2,,407.0979720711
7404,3,5,4,5 o mas Personas,6,0,6,0,0,0,0,0,2,2,,1381.8768804764
7405,1,3,2,2 Personas,2,0,2,1,0,0,1,0,2,2,Centro,222.0498178678
7406,3,5,1,1 Persona,1,0,1,0,0,0,0,0,2,2,,149.2465911783
