EncuestaPersona_id,EncuestaHogar_ID,zonaimm,ZatHogar,MZatHogar,DptoHogar,estrato,Anillo,Idpersonaech,PARENTESCO,FECHAVIAJES,LUGAR4MANANAENUM,zat4am,Edad,Edad052009,NacimientoAnio,sexo,TamanoHogar,PersonasenHogar,Vehiculosenhogar,TipousuarioModo,Preescolar,PrimariaComun,PrimariaEspecial,CicloBasicoLiceo,BachillerSecundario,BachillerTecnilogico,Tecnico,Profesorado,Universitario,Terciario,Posgrado,EstudioPrincipal,AsistenciaInstitutoEducativo,Jubilado,Pensionista,Rentista,Estudiante,QuehaceresEnCasa,¿Se movió?,Ponderacion
941,935,,165,17,3,5,Primer Anillo,2,2,07/08/2009 00:00:00.000000,1,165,69,69,1939,2,2 Personas,2,3,2,0,6,0,3,1,0,2,0,0,0,0,ENFERMERIA,2,1,2,2,2,1,SI,410.7908860443
947,946,Centro,36,2,1,4,Montevideo,2,9,07/08/2009 00:00:00.000000,1,36,19,19,1989,2,2 Personas,2,1,1,3,6,0,3,3,0,0,0,1,0,0,ODONTOLOGIA,1,2,2,2,1,1,SI,285.1872313488
957,956,,165,17,3,5,Primer Anillo,1,1,07/08/2009 00:00:00.000000,5,3,75,75,1933,2,1 Persona,1,0,2,0,6,0,0,0,0,4,0,0,0,0,MODISTA,2,1,1,2,2,1,SI,313.4178414745
966,960,Centro,36,2,1,4,Montevideo,2,2,12/08/2009 00:00:00.000000,1,36,59,59,1950,2,3 o 4 Personas,4,0,5,1,6,0,3,3,0,0,0,8,0,1,ADMINISTRACION HOSPITALARIA,2,2,2,2,2,1,SI,458.8707231218
969,960,Centro,36,2,1,4,Montevideo,3,3,12/08/2009 00:00:00.000000,1,36,21,21,1988,2,3 o 4 Personas,4,0,11,2,6,0,3,3,0,0,0,3,0,0,CIENCIA DE LA COMUNICACION,1,2,2,2,1,1,SI,458.8707231218
976,960,Centro,36,2,1,4,Montevideo,4,3,12/08/2009 00:00:00.000000,1,36,16,16,1983,2,3 o 4 Personas,4,0,12,2,6,0,3,1,0,0,0,0,0,0,0,1,2,2,2,1,1,SI,458.8707231218
988,980,Centro,35,1,1,4,Montevideo,8888,1,14/08/2009 00:00:00.000000,1,35,67,36,1942,2,2 Personas,2,1,2,,,,,,,,,,,,,,,,,,,SI,437.5773549703
1008,996,,161,26,3,5,Primer Anillo,2,2,14/08/2009 00:00:00.000000,1,161,41,41,1967,2,3 o 4 Personas,3,2,2,1,6,0,3,2,0,0,0,0,0,0,,2,2,2,1,2,1,SI,476.6025038881
1013,1012,,165,17,3,5,Primer Anillo,2,2,14/08/2009 00:00:00.000000,1,165,62,62,1946,2,2 Personas,2,1,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,SI,513.4886075554
1021,1019,Centro,36,2,1,4,Montevideo,2,2,07/08/2009 00:00:00.000000,1,36,85,85,1923,2,2 Personas,2,0,,0,6,0,0,0,0,2,0,0,0,0,SASTRERIA,2,1,2,2,2,1,#N/D,367.9132984576
1030,1022,Centro,36,2,1,4,Montevideo,2,2,21/08/2009 00:00:00.000000,1,36,20,20,1989,2,2 Personas,2,0,12,3,6,0,3,2,0,0,0,0,0,0,0,1,2,2,2,1,1,SI,176.3371430477
1035,1034,Centro,36,2,1,4,Montevideo,1,1,11/08/2009 00:00:00.000000,1,36,28,28,1980,2,1 Persona,1,0,2,3,6,0,3,3,0,0,0,4,0,0,LIC. CIENCIAS DE LA COMUNICACION,2,2,2,2,2,1,SI,289.0553853782
1044,1040,Centro,36,2,1,4,Montevideo,2,2,07/08/2009 00:00:00.000000,1,36,67,67,1942,2,2 Personas,2,1,1,0,6,0,3,3,0,0,0,4,0,0,TRADUCTORADO EN FRANCES,2,2,2,1,2,1,SI,285.1872313488
1052,1047,Centro,36,2,1,4,Montevideo,2,9,,1,36,26,,1982,2,2 Personas,2,1,2,,,,,,,,,,,,,,,,,,,SI,839.2341808013
1067,1056,Centro,36,2,1,4,Montevideo,2,2,13/08/2009 00:00:00.000000,1,36,39,39,1975,2,5 o mas Personas,5,2,1,1,6,0,3,3,0,0,0,5,0,0,INGENIERIA SISTEMAS,2,2,2,2,2,1,SI,294.4160321221
1072,1056,Centro,36,2,1,4,Montevideo,3,3,13/08/2009 00:00:00.000000,1,36,6,6,2004,2,5 o mas Personas,5,2,2,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,294.4160321221
1079,1078,Centro,7,1,1,3,Montevideo,1,1,27/08/2009 00:00:00.000000,1,7,49,49,1960,2,2 Personas,2,1,1,0,6,0,3,3,0,0,0,5,0,0,LICENCIATURA EN PSICOLOGIA,2,2,2,1,2,1,SI,382.2168996085
1084,1083,Centro,8,1,1,3,Montevideo,1,1,10/09/2009 00:00:00.000000,1,8,28,28,1981,2,1 Persona,1,0,2,3,6,0,3,3,0,0,0,1,0,0,CIENCIAS DE LA COMUNICACION,2,2,2,2,2,1,SI,473.5816443712
1092,1091,Centro,8,1,1,3,Montevideo,1,1,11/08/2009 00:00:00.000000,1,8,92,92,1917,2,2 Personas,2,0,,0,6,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,2,#N/D,192.9285302786
1095,1094,Centro,7,1,1,2,Montevideo,1,1,28/08/2009 00:00:00.000000,1,7,82,82,1927,2,2 Personas,2,0,,0,6,0,3,0,0,0,0,0,0,0,0,2,1,1,2,2,1,#N/D,374.5025668929
1103,1099,Centro,5,1,1,3,Montevideo,2,9,01/09/2009 00:00:00.000000,1,5,18,18,1990,2,5 o mas Personas,5,0,5,2,6,0,3,3,0,0,0,9,0,0,AGRONOMIA,1,2,2,2,1,1,SI,1133.891210713
1106,1099,Centro,5,1,1,3,Montevideo,3,9,01/09/2009 00:00:00.000000,1,5,21,21,1987,2,5 o mas Personas,5,0,12,2,6,0,3,3,0,0,0,0,1,0,ADMINISTRACION DE EMPRESAS,1,2,2,2,1,1,SI,1133.891210713
1119,1115,Centro,5,1,1,3,Montevideo,2,9,01/09/2009 00:00:00.000000,1,5,20,20,1989,2,2 Personas,2,0,5,3,6,0,3,3,0,0,0,2,0,0,LICENCIATURA EN BIOQUIMICA,1,2,2,2,1,1,SI,824.4964548697
1123,1122,Centro,9,1,1,3,Montevideo,1,1,02/09/2009 00:00:00.000000,1,9,20,20,1988,2,2 Personas,2,0,5,1,6,0,3,0,1,0,0,0,0,0,BACHILLERATO DE CONSTRUCCION,1,2,2,2,1,1,SI,808.1157306008
1133,1129,Centro,7,1,1,2,Montevideo,2,2,31/08/2009 00:00:00.000000,1,7,53,53,1954,2,3 o 4 Personas,3,1,2,0,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,553.8733183801
1136,1129,Centro,7,1,1,2,Montevideo,3,3,31/08/2009 00:00:00.000000,5,999,27,27,1982,2,3 o 4 Personas,3,1,,2,6,0,3,3,0,1,0,4,0,0,ECONOMISTA,1,2,2,2,1,2,#N/D,553.8733183801
1141,1137,Centro,6,1,1,3,Montevideo,2,2,02/09/2009 00:00:00.000000,1,6,45,45,1964,2,3 o 4 Personas,4,0,12,0,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,815.8133844673
1155,1154,Centro,9,1,1,3,Montevideo,1,1,28/08/2009 00:00:00.000000,1,9,28,28,1982,2,3 o 4 Personas,3,0,5,2,6,0,3,3,0,1,0,9,0,0,PSICOLOGIA,1,2,2,2,1,1,SI,913.0339617197
1165,1154,Centro,9,1,1,3,Montevideo,3,3,,1,9,0,0,2008,2,3 o 4 Personas,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,#N/D,913.0339617197
1167,1166,Centro,36,2,1,4,Montevideo,1,1,07/08/2009 00:00:00.000000,1,36,70,70,1939,2,1 Persona,1,0,12,0,6,0,3,3,0,0,0,0,0,0,0,2,1,1,2,2,1,SI,194.1859255618
1173,1172,Centro,37,2,1,4,Montevideo,2,2,19/08/2009 00:00:00.000000,1,37,52,52,1956,2,3 o 4 Personas,3,1,5,0,6,0,3,3,0,0,0,6,0,0,INGENIERIA AGRONOMA,2,2,2,2,2,1,SI,319.4204254403
1184,1183,Centro,36,2,1,4,Montevideo,1,1,21/08/2009 00:00:00.000000,1,36,46,46,1962,2,1 Persona,1,0,11,1,6,0,3,3,0,0,0,3,0,0,ARQUITECTURA,2,2,2,2,2,1,SI,148.2335309632
1195,1189,Centro,36,2,1,4,Montevideo,2,2,13/08/2009 00:00:00.000000,1,36,40,40,1968,2,5 o mas Personas,5,1,3,1,6,0,3,3,0,1,0,3,9,0,TECNICATURA MARKETING,1,2,2,2,1,1,SI,243.6546472735
1203,1189,Centro,36,2,1,4,Montevideo,4,3,13/08/2009 00:00:00.000000,1,36,14,14,1995,2,5 o mas Personas,5,1,5,3,6,0,2,0,0,0,0,0,0,0,,1,2,2,2,1,2,SI,243.6546472735
1210,1209,Este,48,2,1,4,Montevideo,1,1,05/08/2009 00:00:00.000000,1,48,84,84,1924,2,1 Persona,1,0,5,0,6,0,0,0,0,2,0,0,0,0,ENFERMERIA,2,1,1,2,2,1,SI,145.2688603439
1214,1213,Centro,36,2,1,4,Montevideo,2,2,12/08/2009 00:00:00.000000,1,36,59,59,1950,2,3 o 4 Personas,4,1,,0,6,0,3,3,0,2,0,0,0,0,SECRETARIADO COMERCIAL,2,2,2,2,2,1,#N/D,603.2345461264
1224,1213,Centro,36,2,1,4,Montevideo,4,3,12/08/2009 00:00:00.000000,1,36,22,22,1987,2,3 o 4 Personas,4,1,5,3,6,0,3,3,0,0,1,1,0,0,MAGISTERIO,1,2,2,2,1,2,SI,603.2345461264
1259,1255,Centro,36,2,1,4,Montevideo,2,9,06/08/2009 00:00:00.000000,1,36,25,25,1984,2,3 o 4 Personas,3,1,5,3,6,0,3,3,0,0,0,3,0,0,LIC EN DISEÐO GRAFICO,1,2,2,2,1,1,SI,949.0294721175
1290,1289,Centro,37,2,1,4,Montevideo,2,2,24/08/2009 00:00:00.000000,1,37,33,33,1975,2,5 o mas Personas,5,2,1,0,6,0,3,3,0,3,0,0,0,0,TECNICO DISENO GRAFICO,2,2,2,2,2,1,SI,329.3144842055
1305,1289,Centro,37,2,1,4,Montevideo,4,3,,1,37,1,1,2007,2,5 o mas Personas,5,2,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,329.3144842055
1306,1289,Centro,37,2,1,4,Montevideo,5,14,24/08/2009 00:00:00.000000,1,37,52,,1957,2,5 o mas Personas,5,2,5,,,,,,,,,,,,,,,,,,,SI,329.3144842055
1309,1308,Centro,36,2,1,4,Montevideo,2,2,24/08/2009 00:00:00.000000,1,36,38,38,1971,2,5 o mas Personas,5,1,,3,6,0,3,3,0,0,0,6,0,0,ABOGACIA,2,2,2,2,2,1,#N/D,253.8069242432
1315,1308,Centro,36,2,1,4,Montevideo,3,4,24/08/2009 00:00:00.000000,1,36,20,20,1989,2,5 o mas Personas,5,1,5,3,6,0,3,2,0,0,0,0,0,0,0,1,2,2,2,1,2,SI,253.8069242432
1320,1308,Centro,36,2,1,4,Montevideo,4,4,24/08/2009 00:00:00.000000,1,36,17,17,1991,2,5 o mas Personas,5,1,2,3,6,0,3,1,0,0,0,0,0,0,0,1,2,2,2,1,2,SI,253.8069242432
1326,1324,Centro,8,1,1,3,Montevideo,2,2,19/08/2009 00:00:00.000000,1,8,47,47,1961,2,3 o 4 Personas,3,1,1,3,6,0,3,3,0,0,0,6,0,4,DOCTORA EN INGENIERA ELECTRONICA,2,2,2,1,2,1,SI,1073.4318198596
1330,1324,Centro,8,1,1,3,Montevideo,3,3,19/08/2009 00:00:00.000000,1,8,7,7,2002,2,3 o 4 Personas,3,1,2,3,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,1073.4318198596
1339,1338,Centro,6,1,1,3,Montevideo,1,1,10/08/2009 00:00:00.000000,1,6,59,59,1950,2,3 o 4 Personas,3,0,,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,#N/D,526.4339959465
1344,1343,Centro,21,4,1,2,Montevideo,2,1,15/09/2009 00:00:00.000000,1,21,59,57,1949,2,2 Personas,2,1,1,1,6,0,3,1,0,2,0,0,0,0,SECRETARIADO COMERCIAL,2,2,2,2,2,1,SI,2019.2773539226
1354,1353,Centro,8,1,1,2,Montevideo,1,1,18/08/2009 00:00:00.000000,1,8,85,85,1924,2,1 Persona,1,0,3,1,6,0,0,0,0,0,0,0,0,0,,2,1,1,2,2,2,SI,619.0250389364
1383,1377,Centro,21,4,1,3,Montevideo,2,2,17/09/2009 00:00:00.000000,1,21,35,35,1974,2,3 o 4 Personas,3,2,5,1,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,573.7308002698
1394,1390,Centro,8,1,1,4,Montevideo,2,2,13/08/2009 00:00:00.000000,1,8,57,57,1951,2,3 o 4 Personas,4,1,5,0,6,0,3,3,0,3,0,8,0,3,PSIQUIATRIA,2,2,2,2,2,1,SI,244.9029140257
1397,1390,Centro,8,1,1,4,Montevideo,3,3,13/08/2009 00:00:00.000000,1,8,30,30,1978,2,3 o 4 Personas,4,1,,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,#N/D,244.9029140257
1398,1390,Centro,8,1,1,4,Montevideo,4,3,13/08/2009 00:00:00.000000,1,8,19,19,1989,2,3 o 4 Personas,4,1,12,1,6,0,3,3,0,0,0,9,0,0,CONTADOR PUBLICO,1,2,2,2,1,1,SI,244.9029140257
1403,1402,Centro,4,1,1,4,Montevideo,1,1,12/08/2009 00:00:00.000000,1,4,78,78,1961,2,3 o 4 Personas,3,1,,0,5,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,#N/D,499.7483342149
1404,1402,Centro,4,1,1,4,Montevideo,999,4,12/08/2009 00:00:00.000000,1,4,23,,1986,2,3 o 4 Personas,3,1,,,,,,,,,,,,,,,,,,,,#N/D,499.7483342149
1407,1406,Centro,21,4,1,4,Montevideo,2,2,10/09/2009 00:00:00.000000,1,21,20,29,1989,2,2 Personas,2,1,5,1,6,0,3,3,0,0,0,9,0,0,INGENIERIA EN SISTEMAS,1,2,2,2,1,1,SI,208.9921695381
1414,1413,Centro,12,1,1,3,Montevideo,1,1,20/08/2009 00:00:00.000000,1,12,46,46,1963,2,1 Persona,1,0,12,1,6,0,3,3,0,0,0,0,4,0,TEC. REGISTROS MEDICOS,2,2,2,2,2,1,SI,828.7678776497
1422,1417,Centro,68,3,1,4,Montevideo,2,7,10/09/2009 00:00:00.000000,1,68,81,81,1928,2,2 Personas,2,0,,0,6,0,0,0,0,0,0,0,0,0,,2,2,1,2,2,2,#N/D,293.8952384129
1428,1427,Centro,68,3,1,4,Montevideo,1,1,08/09/2009 00:00:00.000000,1,68,58,58,1962,2,3 o 4 Personas,3,0,5,0,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,332.3449513252
1432,1427,Centro,68,3,1,4,Montevideo,2,4,08/09/2009 00:00:00.000000,1,68,19,19,1994,2,3 o 4 Personas,3,0,5,0,6,0,3,2,0,0,0,0,0,0,,1,2,2,2,1,2,SI,332.3449513252
1435,1427,Centro,68,3,1,4,Montevideo,3,4,08/09/2009 00:00:00.000000,1,68,21,,1988,2,3 o 4 Personas,3,0,5,,,,,,,,,,,,,,,,,,,SI,332.3449513252
1441,1440,Centro,22,1,1,3,Montevideo,1,1,09/09/2009 00:00:00.000000,1,22,65,65,1944,2,1 Persona,1,0,,0,5,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,#N/D,310.7879541186
1456,1455,Centro,67,3,1,3,Montevideo,1,1,01/09/2009 00:00:00.000000,1,67,29,29,1979,2,1 Persona,1,0,5,3,6,0,3,3,0,0,0,8,0,9,POSGRADO LABORATORIO CLINI O,1,2,2,2,1,1,SI,355.1862332784
1461,1460,Centro,7,1,1,3,Montevideo,1,1,14/08/2009 00:00:00.000000,1,7,23,23,1985,2,1 Persona,1,0,3,1,6,0,3,3,0,0,0,3,0,0,LICENCIATURA EN DISENO GRAFICO,1,2,2,2,1,1,SI,310.7879541186
1465,1464,Centro,67,3,1,3,Montevideo,2,1,01/09/2009 00:00:00.000000,1,67,47,48,1962,2,3 o 4 Personas,4,0,5,1,6,0,3,3,0,0,0,6,0,1,POSGRADO EN AVALUADOR BIENES INMUEBLES,2,2,2,2,2,1,SI,549.9865513263
1474,1464,Centro,67,3,1,3,Montevideo,4,3,01/09/2009 00:00:00.000000,1,67,8,8,2000,2,3 o 4 Personas,4,0,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,549.9865513263
1520,1519,Oeste,146,8,1,2,Montevideo,1,1,04/09/2009 00:00:00.000000,1,146,66,66,1942,2,2 Personas,2,1,,0,6,0,3,0,0,2,0,0,0,0,MECANICO INDUSTRIAL,2,1,2,2,2,2,#N/D,126.5211374638
1521,1519,Oeste,146,8,1,2,Montevideo,2,2,04/09/2009 00:00:00.000000,1,146,65,65,1943,2,2 Personas,2,1,,0,6,0,3,1,0,0,0,0,0,0,,2,1,2,2,2,2,#N/D,126.5211374638
1523,1522,Oeste,135,6,1,2,Montevideo,8888,3,15/09/2009 00:00:00.000000,1,135,39,56,1970,2,5 o mas Personas,5,0,5,,,,,,,,,,,,,,,,,,,SI,1921.1030305712
1526,1522,Oeste,135,6,1,2,Montevideo,8888,11,15/09/2009 00:00:00.000000,1,135,7,57,2002,2,5 o mas Personas,5,0,,,,,,,,,,,,,,,,,,,,#N/D,1921.1030305712
1527,1522,Oeste,135,6,1,2,Montevideo,8888,2,15/09/2009 00:00:00.000000,1,135,70,,1939,2,5 o mas Personas,5,0,,,,,,,,,,,,,,,,,,,,#N/D,1921.1030305712
1664,1663,,161,26,3,5,Primer Anillo,2,2,11/08/2009 00:00:00.000000,1,161,33,33,1976,2,3 o 4 Personas,3,2,1,3,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,1,SI,218.442814282
1677,1663,,161,26,3,5,Primer Anillo,3,3,11/08/2009 00:00:00.000000,1,161,7,7,2002,2,3 o 4 Personas,3,2,2,3,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,218.442814282
1683,1682,Centro,68,3,1,4,Montevideo,1,1,28/08/2009 00:00:00.000000,1,68,21,21,1951,2,2 Personas,2,0,12,2,6,0,3,3,0,0,0,1,0,0,INGENIERIA EN SISTEMA,1,2,2,2,1,2,SI,293.8952384129
1686,1682,Centro,68,3,1,4,Montevideo,2,12,28/08/2009 00:00:00.000000,1,68,46,46,1989,2,2 Personas,2,0,5,0,6,0,3,3,0,0,4,0,0,0,MAGISTERIO,2,2,2,2,2,1,SI,293.8952384129
1704,1700,Centro,68,3,1,4,Montevideo,2,2,28/08/2009 00:00:00.000000,1,68,39,,1970,2,3 o 4 Personas,4,2,1,,,,,,,,,,,,,,,,,,,SI,634.169651056
1712,1700,Centro,68,3,1,4,Montevideo,4,3,28/08/2009 00:00:00.000000,1,68,13,,1996,2,3 o 4 Personas,4,2,2,,,,,,,,,,,,,,,,,,,SI,634.169651056
1736,1732,Centro,12,1,1,4,Montevideo,2,2,11/08/2009 00:00:00.000000,1,12,34,34,1975,2,2 Personas,2,0,,1,6,0,3,3,0,0,0,2,3,3,CONTADOR PUBLICO,1,2,2,2,1,1,#N/D,720.5875845531
1784,1783,Centro,22,1,1,4,Montevideo,1,2,13/08/2009 00:00:00.000000,1,22,34,34,1975,2,3 o 4 Personas,4,1,12,3,6,0,3,3,0,0,3,0,1,0,MAGISTERIO,2,2,2,2,2,1,SI,270.6821681336
1820,1815,Centro,68,3,1,4,Montevideo,2,2,14/08/2009 00:00:00.000000,1,68,46,46,1940,2,2 Personas,2,1,,0,6,0,3,3,0,0,0,5,0,0,INGENIERIA EN SISTEMA,2,2,2,2,2,2,#N/D,269.9482189867
1822,1821,Centro,12,1,1,4,Montevideo,2,1,24/08/2009 00:00:00.000000,6,999,20,24,1988,2,2 Personas,2,0,,1,6,0,3,3,0,0,0,0,9,0,ANALISTA EN TURISMO,1,2,2,2,1,2,#N/D,720.5875845531
1823,1821,Centro,12,1,1,4,Montevideo,1,9,24/08/2009 00:00:00.000000,6,999,24,20,1985,2,2 Personas,2,0,,1,6,0,3,3,0,0,0,0,3,0,NUTRICIONISTA,1,2,2,2,1,1,#N/D,720.5875845531
1838,1837,Centro,67,3,1,3,Montevideo,1,1,21/08/2009 00:00:00.000000,1,67,28,28,1981,2,1 Persona,1,0,12,3,6,0,3,3,0,0,0,3,0,0,LICENCIADA EN MUSICOLOGIA,1,2,2,2,1,1,SI,457.302275346
1931,1930,Oeste,150,8,1,2,Montevideo,2,2,14/08/2009 00:00:00.000000,1,150,41,38,1967,2,3 o 4 Personas,4,1,12,1,6,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,304.3020983563
1945,1930,Oeste,150,8,1,2,Montevideo,3,3,14/08/2009 00:00:00.000000,1,150,9,,1999,2,3 o 4 Personas,4,1,12,1,3,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,304.3020983563
1949,1948,Centro,13,1,1,4,Montevideo,1,1,21/08/2009 00:00:00.000000,1,13,79,79,1930,2,1 Persona,1,0,,1,6,0,3,3,0,0,1,0,0,0,MAGISTERIO,2,1,2,2,2,1,#N/D,166.0215546788
1981,1980,Centro,11,1,1,3,Montevideo,1,1,20/08/2009 00:00:00.000000,6,999,26,26,1982,2,1 Persona,1,0,12,3,6,0,3,3,0,0,0,4,0,0,LICENCIATURA EN ENFERMERIA,2,2,2,2,2,1,SI,266.3896749588
2008,2007,Centro,22,1,1,4,Montevideo,1,2,07/08/2009 00:00:00.000000,1,22,43,43,1965,2,3 o 4 Personas,4,0,5,0,6,0,3,3,0,0,2,0,0,0,MAGISTERIO,2,2,2,2,2,1,SI,108.2728672535
2029,2028,Centro,68,3,1,4,Montevideo,1,1,13/08/2009 00:00:00.000000,1,68,59,59,1949,2,1 Persona,1,0,,1,6,0,3,3,0,2,4,0,0,1,PROBLEMAS DE APRENDIZAJE,2,1,2,2,2,1,#N/D,183.8095783944
2039,2038,Centro,22,1,1,3,Montevideo,1,1,06/08/2009 00:00:00.000000,1,22,61,61,1947,2,1 Persona,1,0,5,0,6,0,3,1,0,0,0,0,0,0,,2,2,2,2,2,1,SI,310.7879541186
2058,2057,Centro,11,1,1,3,Montevideo,2,2,17/08/2009 00:00:00.000000,1,11,66,64,1943,2,2 Personas,2,0,5,0,6,0,3,1,0,0,0,0,0,0,,2,1,2,2,2,1,SI,327.6144853787
2065,2064,Este,72,3,1,3,Montevideo,1,1,08/09/2009 00:00:00.000000,1,72,78,78,1930,2,1 Persona,1,0,5,0,6,0,3,0,0,0,0,0,0,0,,2,1,1,2,2,1,SI,239.7507074629
2072,2068,,177,19,3,9,Segundo Anillo,2,2,21/09/0209 00:00:00.000000,1,177,18,18,1933,2,2 Personas,2,1,12,2,6,0,3,3,0,0,0,9,0,0,FACULTAD DE INGENIERIA,1,2,2,2,1,2,SI,234.7376491682
2103,2101,Este,77,3,1,1,Montevideo,1,2,21/09/2009 00:00:00.000000,1,77,50,18,1958,2,3 o 4 Personas,4,1,5,0,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,231.0924219229
2106,2101,Este,77,3,1,1,Montevideo,3,3,21/09/2009 00:00:00.000000,1,77,32,32,1976,2,3 o 4 Personas,4,1,,1,6,0,3,0,0,0,0,0,0,0,0,2,2,1,2,2,1,#N/D,231.0924219229
2135,2134,Centro,66,3,1,3,Montevideo,1,1,23/09/2009 00:00:00.000000,1,66,29,29,1980,2,2 Personas,2,1,5,0,6,0,3,3,0,1,0,0,0,0,ADMINISTRACION DE EMPRESAS,2,2,2,2,2,1,SI,305.7735196868
2144,2143,Centro,5,1,1,3,Montevideo,1,1,19/08/2009 00:00:00.000000,1,5,79,79,1929,2,1 Persona,1,0,,0,6,0,3,3,0,0,4,0,0,0,PROFESORADO DE IDIOMA ESPAÐOL,2,1,2,2,2,1,#N/D,388.9289254399
2146,2145,,178,19,3,9,Segundo Anillo,1,1,11/09/2009 00:00:00.000000,1,178,48,48,1956,2,2 Personas,2,0,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,308.0931645332
2156,2152,Este,48,2,1,4,Montevideo,2,2,21/08/2009 00:00:00.000000,1,48,33,33,1975,2,2 Personas,2,0,5,1,6,0,3,3,0,0,3,0,0,1,MAESTRA ESCUELA EDUCACION INICIAL,2,2,2,2,2,1,SI,421.2498417251
2165,2161,,177,19,3,9,Segundo Anillo,2,2,24/08/2009 00:00:00.000000,1,177,35,35,1970,2,2 Personas,2,1,5,1,6,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,234.7376491682
2184,2178,,178,19,3,9,Segundo Anillo,2,2,07/08/2009 00:00:00.000000,1,178,45,45,1964,2,3 o 4 Personas,3,1,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,253.1950801906
2193,2192,Este,48,2,1,4,Montevideo,1,1,13/08/2009 00:00:00.000000,1,48,70,70,1939,2,1 Persona,1,0,,0,6,0,0,0,0,0,0,0,0,0,,2,2,1,2,2,1,#N/D,384.6660128495
2198,2194,,177,19,3,9,Segundo Anillo,2,2,19/08/2009 00:00:00.000000,1,177,54,54,1954,2,3 o 4 Personas,3,0,12,0,4,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,700.0099275856
2253,2252,Este,48,2,1,4,Montevideo,1,1,29/09/2009 00:00:00.000000,1,48,52,52,1957,2,1 Persona,1,0,5,1,6,0,3,3,0,4,0,0,3,0,TECNICO EN ADMINISTRACION,2,2,2,2,2,1,SI,735.9794812323
2259,2257,Centro,8,1,1,3,Montevideo,2,2,07/09/2009 00:00:00.000000,1,8,48,48,1961,2,3 o 4 Personas,4,1,5,0,6,0,3,3,0,0,0,0,3,0,TECNICO ADMINISTRACION DE EMPRESAS,2,2,2,1,2,1,SI,467.4885686273
2262,2257,Centro,8,1,1,3,Montevideo,3,3,07/08/2009 00:00:00.000000,1,8,16,16,1992,2,3 o 4 Personas,4,1,5,3,6,0,3,1,9,0,0,0,0,0,ADMINISTRACION DE EMPRESAS Y SERVICIO,1,2,2,2,1,1,SI,467.4885686273
2265,2257,Centro,8,1,1,3,Montevideo,4,3,07/09/2009 00:00:00.000000,1,8,13,13,1995,2,3 o 4 Personas,4,1,12,3,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,467.4885686273
2269,2268,Centro,3,1,1,4,Montevideo,2,1,13/08/2009 00:00:00.000000,1,3,61,61,1957,2,2 Personas,2,0,3,2,6,0,3,3,0,0,4,0,0,0,PROFESORADO DE INGLES,2,2,2,2,2,1,SI,374.4443037557
2276,2275,Centro,42,2,1,4,Montevideo,1,1,29/09/2009 00:00:00.000000,1,42,72,72,1960,2,2 Personas,2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,SI,1231.0944986851
2282,2280,Centro,47,2,1,4,Montevideo,2,2,29/09/2009 00:00:00.000000,1,47,69,69,1940,2,2 Personas,2,2,12,0,6,0,3,1,0,2,0,0,0,0,SECRETARIADO,2,2,2,1,2,1,SI,698.8175668929
2291,2285,Centro,3,1,1,4,Montevideo,3,2,13/08/2009 00:00:00.000000,1,3,52,52,1946,2,3 o 4 Personas,4,1,12,1,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,2,SI,443.403170657
2302,2298,Centro,7,1,1,2,Montevideo,2,2,17/08/2009 00:00:00.000000,1,7,39,39,1970,2,3 o 4 Personas,3,0,12,0,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,1,SI,576.3276420983
