nform,nnper,nvj,IDPERV,origen,proposito,VF5,VF6,tiempoviaje,modoprincipal,codsegorigen,codsegproposito,wcal0_x,LATITUD_ORIGEN,LONGITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_DESTINO,PICO_HABIL,Intra_Inter,publico_privado,motorizado,duracion,distancia_manhattan,idviaje,IDPER,SEXO,INSE,INSE_RecF,wcal0_y,E10,EDAD,codseghogar,CODSEG,CODLOC,NOMBLOC
3227,1,4,32270104,2,Regreso al hogar/hogar,26.3,27,30.0,Moto conductor,115110,110129.0,560.6008226,6139241.814973768,580688.0523104027,6136840.365932824,575839.5612139106,No,Inter,Privado,Otro,30.0,7249.940137435915,322714,322701,Femenino,26,B+,560.6008226, ,32,110129,110129,1020,MONTEVIDEO
3228,1,1,32280101,1,Acompañar a alguien,18.25,"18,5",25.0,Bus,118113,124109.0,482.3958745,6136840.365932824,575839.5612139106,6139241.814973768,580688.0523104027,No,Inter,Público,Motorizado,25.0,7249.940137435915,322811,322801,Femenino,54,A-,482.3958745, ,55,118113,118113,1020,MONTEVIDEO
3228,1,2,32280102,14,Regreso al hogar/hogar,20.0,"20,3",30.0,Bus,124109,118113.0,482.3958745,6136388.043652826,577753.9737581143,6137304.416368001,578262.5627380213,No,Inter,Público,Motorizado,30.0,1424.9616950821364,322812,322801,Femenino,54,A-,482.3958745, ,55,118113,118113,1020,MONTEVIDEO
3229,1,1,32290101,1,Estudios,8.0,"8,2",20.0,Bus,118113,118031.0,583.097993,6137304.416368001,578262.5627380213,6136388.043652826,577753.9737581143,Si,Inter,Público,Motorizado,20.0,1424.9616950821364,322911,322901,Femenino,58,A-,583.097993, ,24,118113,118113,1020,MONTEVIDEO
3229,1,2,32290102,5,Regreso al hogar/hogar,19.3,"19,5",20.0,Bus,118031,118113.0,583.097993,6136388.043652826,577753.9737581143,6138247.236486366,576570.5878538524,No,Inter,Público,Motorizado,20.0,3042.578737801872,322912,322901,Femenino,58,A-,583.097993, ,24,118113,118113,1020,MONTEVIDEO
3229,2,1,32290201,1,Estudios,7.3,"8,3",60.0,Bus,118113,109052.0,583.097993,6138247.236486366,576570.5878538524,6136388.043652826,577753.9737581143,Si,Inter,Público,Motorizado,60.0,3042.578737801872,322921,322902,Masculino,58,A-,583.097993,2,20,118113,118113,1020,MONTEVIDEO
3229,2,2,32290202,5,Regreso al hogar/hogar,12.0,13,60.0,Bus,109052,118113.0,583.097993,6136388.043652826,577753.9737581143,6151268.239856739,567649.6843533713,No,Inter,Público,Motorizado,60.0,24984.48560865561,322922,322902,Masculino,58,A-,583.097993,2,20,118113,118113,1020,MONTEVIDEO
3230,2,1,32300201,1,Trabajo,7.0,8,60.0,Bus,110040,118217.0,598.444805,6151268.239856739,567649.6843533713,6136388.043652826,577753.9737581143,Si,Inter,Público,Motorizado,60.0,24984.48560865561,323021,323002,Femenino,54,A-,598.444805, ,47,110040,110040,1020,MONTEVIDEO
3230,2,2,32300202,2,Regreso al hogar/hogar,17.0,18,60.0,Bus,118217,110040.0,598.444805,6139248.226104698,581931.6812525152,6136031.546673247,577190.759242086,No,Inter,Público,Motorizado,60.0,7957.601441880688,323022,323002,Femenino,54,A-,598.444805, ,47,110040,110040,1020,MONTEVIDEO
3230,3,1,32300301,1,Estudios,12.0,"12,2",20.0,Moto pasajero,110040,122118.0,598.444805,6136031.546673247,577190.759242086,6139248.226104698,581931.6812525152,No,Inter,Privado,Motorizado,20.0,7957.601441880688,323031,323003,Masculino,54,A-,598.444805,2,17,110040,110040,1020,MONTEVIDEO
3230,3,2,32300302,5,Regreso al hogar/hogar,19.0,"19,2",20.0,Moto pasajero,122118,110040.0,598.444805,6139248.226104698,581931.6812525152,6141978.643446239,575621.5980093158,No,Inter,Privado,Motorizado,20.0,9040.500584739959,323032,323003,Masculino,54,A-,598.444805,2,17,110040,110040,1020,MONTEVIDEO
3231,1,1,32310101,1,Compras (hogar),10.0,"10,15",15.0,A pie hasta 10 cuadras,199075,111076.0,110.5413253,6141978.643446239,575621.5980093158,6139248.226104698,581931.6812525152,No,Inter,Privado,No Motorizado,15.0,9040.500584739959,323111,323101,Femenino,30,M-,110.5413253, ,25,199075,199075,1020,MONTEVIDEO
3231,1,2,32310102,6,Regreso al hogar/hogar,11.3,"11,45",15.0,A pie hasta 10 cuadras,111076,199075.0,110.5413253,6150826.319794245,586375.639192333,6151233.453353251,586214.2012457263,No,Inter,Privado,No Motorizado,15.0,568.5715056129266,323112,323101,Femenino,30,M-,110.5413253, ,25,199075,199075,1020,MONTEVIDEO
3231,1,3,32310103,1,Dejar/recoger a alguien,14.3,"14,4",10.0,A pie hasta 10 cuadras,199075,199075.0,110.5413253,6151233.453353251,586214.2012457263,6150826.319794245,586375.639192333,No,Intra,Privado,No Motorizado,10.0,568.5715056129266,323113,323101,Femenino,30,M-,110.5413253, ,25,199075,199075,1020,MONTEVIDEO
3231,1,4,32310104,12,Trabajo,14.45,"14,53",8.0,A pie hasta 10 cuadras,199075,111076.0,110.5413253,6150826.319794245,586375.639192333,6150826.319794245,586375.639192333,No,Inter,Privado,No Motorizado,8.0,0.0,323114,323101,Femenino,30,M-,110.5413253, ,25,199075,199075,1020,MONTEVIDEO
3231,1,5,32310105,2,Regreso al hogar/hogar,23.05,"23,15",10.0,A pie hasta 10 cuadras,111076,199075.0,110.5413253,6150826.319794245,586375.639192333,6151233.453353251,586214.2012457263,No,Inter,Privado,No Motorizado,10.0,568.5715056129266,323115,323101,Femenino,30,M-,110.5413253, ,25,199075,199075,1020,MONTEVIDEO
